id,text,clean_text,eng,author.id,word_count,tweet_without_stopwords,tweet_lemmatized,topic_match,topic_similarity,is_vegan
b'gAAAAABkk1Q2IWMwup3a39o967-LyC2cseZkwOE0IqVPG9rt4S5W7P9fghFNiSYxhn7dHt8O-btK2JBcYRtkJ8AjERivbIHx_n4pPcao2lIb-8HdvzRCss8=',"@Techtastisch Kopfrechnen ist nichts für mich... ich übe regelmäßig schriftliches rechnen, wenigstens Addition und Multiplikation.. division versuche ich zumeist durch Primfaktorzerlegung.",kopfrechnen ist nichts für mich ich übe regelmäßig schriftliches rechnen wenigstens addition und multiplikation division versuche ich zumeist durch primfaktorzerlegung,head computing is nothing for me i practice regular written calculation at least addition and multiplication division i try mostly by primfactor separation,b'gAAAAABkk1Q2y1BAVMMFn_sGkT7MhUyMsBb_aLkX2ntl6JR5iS4mWmTgORUNETZhwf-uaXgJVlzZDVJYcJMbKzrPXFnNtfL_zTSA5krA1XpsL7kvKZ5OauY=',23,head computing nothing practice regular written calculation least addition multiplication division try mostly primfactor separation,head computing nothing practice regular written calculation least addition multiplication division try mostly primfactor separation,1579,0.4699999988079071,False
b'gAAAAABkk1Q2fTl2n5zqd3OKTdHMQik6FLrCGxsKimopUeLhuTuZa-BjvHOHr6rpa3w9Y2T0ZUToq1R6ZNc97FhYyRV3MiCRByrsje79C_T-Kne6TN3J5WU=',Russische Truppen erleiden schwere Niederlagen in der Ostukraine – zuständiger Kommandeur #Muradow offenbar abgesetzt. #Russland #Ukraine #UkraineKrieg #Putin #Donbass @MAStrackZi https://t.co/3CgDbGuHt3,russische truppen erleiden schwere niederlagen in der ostukraine – zuständiger kommandeur muradow offenbar abgesetzt russland ukraine ukrainekrieg putin donbass,russian troops suffer severe defeats in eastern ukraine – responsible commander muradov apparently deposed russian ukraine ukrainian war putin donbass,b'gAAAAABkk1Q21v-HlGffrmrBOjdpV5holBRgDtAeyhexT1JB7qvovGH7xFDCVzUTHyxCElTZuhVLbMJyLMUkvAJjM2b-EC6syg==',20,russian troops suffer severe defeats eastern ukraine – responsible commander muradov apparently deposed russian ukraine ukrainian war putin donbass,russian troop suffer severe defeat eastern ukraine – responsible commander muradov apparently deposed russian ukraine ukrainian war putin donbas,89,0.5799999833106995,False
b'gAAAAABkk1Q2cS7_rz7_p376RUrMPZM1GtvCWXkRM5qiigC4RS9wvJixgccRCa51YJBhQdR8NuAj1-Rzp8YOrajmgQ15pdYrCWL2h6x0ZIcrM7925y7cBt0=',User anwesend ie heute schon den machtschrei vollzogen? https://t.co/lDoSgb4uFA,user anwesend ie heute schon den machtschrei vollzogen,user present he already made the cry of power,b'gAAAAABkk1Q2RW4nZHl1TZ3hLM6fbssOkcukK0M_gUcuRTenWfzDwy0smSC8DdHv_Rl7S0tRect_dfMQCO1KB6MvxdjXiPpPLH5osE6LrqVSm0sJkU4kfq0=',9,user present already made cry power,user present already made cry power,25,0.5199999809265137,False
b'gAAAAABkk1Q27Pb7BQsQNw-budcTQ3hNj9hOii1lkTC3JLUdpLkVtEOJT_hTh7k5tneLsJyGRcqXMRI7tek9-j_uFOdsG-S6B04ce3ZvaFEhOvVzx9qSvKk=',"@LelLAlLL @ArminGrau Warum hackst du jetzt auf den Grünen herum? Die zuständigen Ministerien sind Forschung ubd Gesundheit, evtl Soziales. Die sind in der letzten Legislatur von CDU und SPD und jetzt von der SPD geführt. Der von dir verlinkte Beitrag erwähnt das Pflegestufenproblem auch nicht.",warum hackst du jetzt auf den grünen herum die zuständigen ministerien sind forschung ubd gesundheit evtl soziales die sind in der letzten legislatur von cdu und spd und jetzt von der spd geführt der von dir verlinkte beitrag erwähnt das pflegestufenproblem auch nicht,why do you hack now on the green around the responsible ministries are research ubd health possibly social those are in the last legislature of cdu and spd and now led by the spd the post you linked mentions the care level problem also not,b'gAAAAABkk1Q2gyiUz2Ox5ZcYVbFZ74LLrbUblPDc_a-Sa7lguoUQK_aqL-kOGmpMeXmtqenQzzW8qxK2NaxXPInnoZuv11v3BQ==',45,hack green around responsible ministries research ubd health possibly social last legislature cdu spd led spd post linked mentions care level problem also,hack green around responsible ministry research ubd health possibly social last legislature cdu spd led spd post linked mention care level problem also,26,0.5299999713897705,False
b'gAAAAABkk1Q2Fk6rwOLhowBqkt2DA9EZurE8-9fS1lAT_6N9DQ5n1d8nOMt2KzQUDZRDiKlmtJsR5m5kqe5mCMPa-90CM-HVrwgWGHH3VkwGaMs7Vrybpic=',"Wenn selbst Menschen aus der eigenen Bubble, clevere Menschen, junge Menschen, nicht sofort begreifen, dass das ein KI-generiertes Bild ist, wie soll das unsere Elterngeneration, unserer Großelterngeneration begreifen. Das Zeitalter der Wahrheit ist vorbei. Ein für alle Mal. https://t.co/WmMuACciku",wenn selbst menschen aus der eigenen bubble clevere menschen junge menschen nicht sofort begreifen dass das ein kigeneriertes bild ist wie soll das unsere elterngeneration unserer großelterngeneration begreifen das zeitalter der wahrheit ist vorbei ein für alle mal,if even people from their own bubble clever people do not immediately realize that this is a ginered image how should our parent generation of our great-old generation understand the age of truth is over once and for all,b'gAAAAABkk1Q2R88uAzzgrC1HUHkyXw3yR29SFqCprWKfjPeNQJflrbtVGe5CYCu4TIc9Rs7iaAaEzGAYKx4EoTbVCN4X8jsmTX0rji2gOZ172Wyfvlk7mX8=',39,even people bubble clever people immediately realize ginered image parent generation great-old generation understand age truth,even people bubble clever people immediately realize ginered image parent generation great-old generation understand age truth,3040,0.6000000238418579,False
b'gAAAAABkk1Q2uMkUU74sY3lDPPEvuGPtSNm6RpOkcEcCBXoJAPi3aiyb7aWVcegqBnHmdyEex7hRuIjTbTzP6ZmrYaHX9tG1D_A2bjXKV23IwGHylpii9To=',@querdenkenwatch Irgendwie muss ich bei dem Auftritt an die Feste im Pflegeheim denken...,irgendwie muss ich bei dem auftritt an die feste im pflegeheim denken,somehow i have to think about the fixed in the nursing home,b'gAAAAABkk1Q2kLhMxrwp3IJQ1kcDqDphoxn-SCLcPbjL0p4-u9Mc-UgTFcL_zcorx8o4EKZajuLUMzABYncyPFJ3y9sIOyGtd3Yoin_cd-xVDbgR5nlMmdw=',12,somehow think fixed nursing home,somehow think fixed nursing home,66,0.5099999904632568,False
b'gAAAAABkk1Q2AQZ4h5t-q6M_Gy6z1SRtqgAyTacgDU3pUomatWBZDGW9QZxE8NHDZ3r-Hpg7xe8YgQYuEcPf13sj95yPQm9rBBTNhiQsVnDNq0tTAFFqojY=',Bis morgen 🥰 #dasperfektedinner,bis morgen dasperfektedinner,until tomorrow the perfectdinner,b'gAAAAABkk1Q2tLnzkDOROsC4UoS0JvbvwrNkTtXEDliDjdWMkscGUT6N-HoeEAiKwW8f9Ro7Iy3SSnu_qSxqki4HnKrEuMEZ1qvkJXAqPked6oJEcbkLeiA=',4,tomorrow perfectdinner,tomorrow perfectdinner,40,0.5600000023841858,False
b'gAAAAABkk1Q22g3FppQNoO4U6XpoYHenKvCyJsUou5oVKwrwD-93mq3DlkC9EaQhGYZB3LrPutnWbCnAspsaiZwr3OXAP9wIR69Yxi_Lq_lV8Yn90VTctOE=',#155 S+U Pankow hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 15:33 17.4.23,su pankow hat minuten verspätung bvg,su pankow has minute delay bvg,b'gAAAAABkk1Q2684pmRRCiZyQdNW3y3pVcTaSMskSMlInQu4NEYglsy7hjYYeUGd-a1XW0vI-4d4g95G9NCOwN3Ta_mp7R2D1m9EkkbWgTSOvMQTCBi3t0xo=',6,su pankow minute delay bvg,su pankow minute delay bvg,3457,0.5299999713897705,False
b'gAAAAABkk1Q2reuxcR4hdjvNyA61EZ9JsOORo5yVtE2uWuUvV9RGK2Nv9Lowsptok7mbZr6A8z-G7eK4mcAaPQXLX7zkpyD3gZmYhNIUJoUIVDCl4RjqlSs=',"@HFGezwitscher @kattascha Nein.\nBitte lesen Sie die Paragraphen nach und wenn es nicht hilft, in einem Strafrechtskommentar oder -lehrbuch.",neinbitte lesen sie die paragraphen nach und wenn es nicht hilft in einem strafrechtskommentar oder lehrbuch,noplease read the paragraphs and if it does not help in a penal commentary or textbook,b'gAAAAABkk1Q2grtxue6T0GBEXEHlCEpa3Ftvptj_QXi225fYJlRcHRSA8ulIBL2rcfgM1EtpuZJNp9tlYRn3u-pzkxE568mgtA==',16,noplease read paragraphs help penal commentary textbook,noplease read paragraph help penal commentary textbook,201,0.49000000953674316,False
b'gAAAAABkk1Q2GH_EG3eRyIaPBf0LFdbgYbpGDmYRPMI_UqTbgSE7f83tEtr2BsjS_dKj25r5Q7ptw_XtZaHPRpHvsU-uhqT1XFTGRATnQ6G1Rc-z5Sa8Ejs=',@honx @FlorianGallwitz Vielleicht meint er den Lack der da im Geheimen gesoffen wird?,vielleicht meint er den lack der da im geheimen gesoffen wird,maybe he's talking about the paint that's being drunk in secret.,b'gAAAAABkk1Q2FRlEZLrk5xW75Lg-9nbiC-S3LxfsJfBwpXHivBUfYCPo4vcgT_E6YgQjkIYmGjB1YI7rIFOomm_Yn1kFZlxLXg==',11,maybe he's talking paint that's drunk secret.,maybe he's talking paint that's drunk secret.,711,0.5899999737739563,False
b'gAAAAABkk1Q24M3AAxC9Su9JZqxL0_YeOL5QmmxdUTCg1lvLf2xYTD_lScRJUtUYraxlYbYVkp6_4LN67nKBmncw68dUQn-NtsY1xTNwfeBB4g9BJOui83s=',Wie schädlich ist Spargelfolie - und wie nützlich? https://t.co/mmpu9OzgTc https://t.co/pouLnEVaTm,wie schädlich ist spargelfolie und wie nützlich,how harmful is asparagus foil and how useful,b'gAAAAABkk1Q2yfyr0Fb7XEJ_poGVHfVBXWywQOfAZJ6xtAvsC9c79VVNpvDpsRDPU2FuN55y0X4nmDwNOR3Dd_SUY3rVNFudrg==',8,harmful asparagus foil useful,harmful asparagus foil useful,3590,0.6600000262260437,False
b'gAAAAABkk1Q2hj72Bu9WyFHqW_nyk8MPOAyy5mtt1PLYhg5FVk8YLHnLJIvA_2QFyYcLnaDol2C0oqC4PRIBbcxyg5zijQlOYfWgCgd4YYfr5ytm4EC024k=',Haben der VAR jetzt echt so lange gebraucht 🤦‍♂️🤦‍♂️ #M05FCB,haben der var jetzt echt so lange gebraucht mfcb,have the var now really taken so long mfcb,b'gAAAAABkk1Q2yK9aUFqtmwA8gphrFMlcDCJrQzDsZyJkvx1j80hlUzR9bI0d_GGuSxFKAWUorLEut3w3bluV25bxsj1wIVxzqSiO9dYPe9ShnOx0jLTnPjU=',9,var really taken long mfcb,var really taken long mfcb,1929,0.38999998569488525,False
b'gAAAAABkk1Q2DL_N02YTNgT_A0StjjlelDiFbJMuatE4YTFa8CZyBA3_WN53HbLsdBbel8FXlz9drBJz0hM121vRaWAtLeP_aY_bOrjFGpDZ67i_TaQVopM=',"@ernst_klaus 1.) Warum sollte Russland seinem Kriegsgegner Unterstützung in Form von Diesel verkaufen wollen? 2. Meinen Sie ernsthaft, westliche Waffenlieferanten würden den Weg der Waffen hinter der Grenze nicht weiter verfolgen (können!)?? 3. Ihre österreichische Quelle ist nicht seriös.",warum sollte russland seinem kriegsgegner unterstützung in form von diesel verkaufen wollen meinen sie ernsthaft westliche waffenlieferanten würden den weg der waffen hinter der grenze nicht weiter verfolgen können ihre österreichische quelle ist nicht seriös,why russia would want to sell its anti-war support in the form of diesel mean you seriously western weapons suppliers would not be able to track the way of the weapons behind the border your austrian source is not serious,b'gAAAAABkk1Q2NL_YXMswNpQF6HwQMiIwt6WKXllxQOH9IGQ_bJnCSoi8qtwqqNzxogLb0jqsshDpgDb0r4SKHmLLbRi3eviudA==',40,russia would want sell anti-war support form diesel mean seriously western weapons suppliers would able track way weapons behind border austrian source serious,russia would want sell anti-war support form diesel mean seriously western weapon supplier would able track way weapon behind border austrian source serious,89,0.550000011920929,False
b'gAAAAABkk1Q2BrxvAT9yI4MYvcWr4O6raZ-AJHooNty7Vtq25UQcUj8_-O0WilFgzlny6uREygcgCQm65xDafAPkx2MMTJMjaxMFTdgtgiCDyOqkDyf9mjc=',"Nachdem Gert Scobel in seinem Youtube-Kanal darüber referierte, hab ich mir gleich das Buch besorgt und bin begeistert. \nJohann v. Düffel  - Das Wenige und das Wesentliche \nhttps://t.co/G137pNHR7O",nachdem gert scobel in seinem youtubekanal darüber referierte hab ich mir gleich das buch besorgt und bin begeistert johann v düffel das wenige und das wesentliche,after getting scobel in his youtube channel about it i immediately got the book and i am thrilled johann v duffel the few and the essential,b'gAAAAABkk1Q2iT_AnmTJ6a0V8rs220OQyZOs7tStPEK8cYbO1EG1FgvamHNyCW3sxEtp7v7FYD6bnP_K-m2qYZduKREjeSGIYQ==',26,getting scobel youtube channel immediately got book thrilled johann v duffel essential,getting scobel youtube channel immediately got book thrilled johann v duffel essential,10,0.46000000834465027,False
b'gAAAAABkk1Q2AdTH8K3oNCDyMqWjWJFmVpFa3gTePJNO9K7AKE__qcE0zzfNd1EspPxMkUGE_auTZkyf-ToCdN-EthOcTbvu3KmJ96cZpAPebqjNNAmVs3M=',@klimaneustart 18% ist die Mehrheit? Ihr solltet lieber zu Schule gehen,ist die mehrheit ihr solltet lieber zu schule gehen,is the majority you should rather go to school,b'gAAAAABkk1Q2AkJE8jiHyjf0CeSmCFymQz0xjuBO-W7NCph07cjDnnp_ABeYao4C7TnAIxCRzfZ8vJph7Qg-kWOF18dEAJb1zS45vxrKM9FgfWW3QelCxm8=',9,majority rather go school,majority rather go school,22,0.5600000023841858,False
b'gAAAAABkk1Q2gsR4-IGQAFcZdmQuPexUnu6pOiC_RhP_cIBLaaHCWstu8E-Gd_yk1DUYqo4PMQ5a16Fz8gbJs5QKjCrD6FvoeJgq1eysZA16LGwgbOdVlZ8=',Dankeschön! Ich werde auf jeden Fall mein Allerbestes geben gemeinsam mit meinem wundervollen Team💚☺️ https://t.co/PeRwpAvM7j,dankeschön ich werde auf jeden fall mein allerbestes geben gemeinsam mit meinem wundervollen team,thank you i will definitely give my very best together with my wonderful team,b'gAAAAABkk1Q2VjgtFY0HE_NwiWJ0zxnIMjJwRmXfc82QOQgv9Pt-9nmeG-iYPJyOoNygEldh7ZTOiw7W7f-uhzxPNaK8zpAlNQ==',14,thank definitely give best together wonderful team,thank definitely give best together wonderful team,1763,0.5299999713897705,False
b'gAAAAABkk1Q2MUPdC63XbVoe1-9IVXHhageSOpD8poIyU99GG4DEnUZQY1165LCESuTbuudHv801Q7HBd66Cy5cXLIAIrutVkA56AxGNWpIXqtTGvRVQATk=',"@Idgie63260712 Transmänner müssen dann auf die Frauenstation, frag für einen Freund",transmänner müssen dann auf die frauenstation frag für einen freund,transmen then have to ask on the women's station for a friend,b'gAAAAABkk1Q2OPCWUspE3RmXTVsqpH1HMvzVMpQr6ET7-JJ_fgePvhSOuEPNr1N1s3rFNbjvklbQyaqqUP5JAW197lfWo-bkw3Hhagmbs0z3ESG-bLJKkbM=',12,transmen ask women's station friend,transmen ask women's station friend,60,0.699999988079071,False
b'gAAAAABkk1Q2CAXthKVRy1qS4EsKZAopTRHGOzcdR6uezyeflax54xvsz7MTy0IaKZbjd3kOHXP16_rqw9G3hjtapkeqhsEXORePnGlFoeK_DkWunAT3zeE=',"@Melanie98500496 Einen schönen guten Morgen, Melli",einen schönen guten morgen melli,a nice good morning melli,b'gAAAAABkk1Q2RAtt3IOpuapdEJwopvCi_neWG-iZs6g1Lond-0UBYuYyfn2aPUUBBvmC73-6yBGjaukln4HaC_EIL3OzNigZFiAhQelwUqzBjpovJhDbUaU=',5,nice good morning melli,nice good morning melli,1655,0.699999988079071,False
b'gAAAAABkk1Q2tven4AIidQ9IJSf74qN13j5a6_Y9iHw7eRM4bPYBg-kdUVGNc_ro0Ue4FWxrHU1XNIqHyN5ErBmaHplO0vDheeUIVEP6q_cpSJbIO_67X1A=',"@CYBRTRK420 @tesla_europe Ich habe auch nichts erhalten, mal sehen ob’s jemals ankommt 😅",ich habe auch nichts erhalten mal sehen ob’s jemals ankommt,i have also received nothing let's see if it ever arrives,b'gAAAAABkk1Q2vryN-X1Cw0ddBnTFOkqYzwGUQWeNB7Wlm2c7HpxOoqf9IpICP0C1j7eF6jGh6m33jRurfvOS6lU95UD21_YP_-DoFigkjyPvGXGbYhYDHp4=',11,also received nothing let's see ever arrives,also received nothing let's see ever arrives,44,0.5099999904632568,False
b'gAAAAABkk1Q2ALLqAiu9tKVGy8l5YTebcCl64Sc2hOAGS8tCI2HRllK-bT61Ea81f3s9qFmfCirJE5jdNLRrARIlju0k-eF2oByVno8xTSpl44l5NLJktGQ=',"@Pami_1970 @dassesseinmuss @regina_kittler @gelbwurstadler @viethentus @cduberlin @spdberlin Nur weil Sie das hier immer wieder wiederholen, wird es nicht richtiger. Bisherige Angebote in Grundschulen zum konfessionellen Religionsunterricht werden NICHT angenommen. Reihenweise werden SuS dort abgemeldet. Es gibt Ethikunterricht, der Konfessionsübergreifend arbeitet.",nur weil sie das hier immer wieder wiederholen wird es nicht richtiger bisherige angebote in grundschulen zum konfessionellen religionsunterricht werden nicht angenommen reihenweise werden sus dort abgemeldet es gibt ethikunterricht der konfessionsübergreifend arbeitet,just because you repeat this again and again there will not be proper previous offers in primary schools for confessional religion lessons will not be accepted in series sus there will be logged out there there there is ethics lessons of the confessional work,b'gAAAAABkk1Q2sVpzmHlan1donB4OFvYvQ9D04T2vedob8h3j6G6GhBjtTTrZCaHakXZ0iOdUEZ7RN50eRayFlSvh4YEk-_zY8w==',44,repeat proper previous offers primary schools confessional religion lessons accepted series sus logged ethics lessons confessional work,repeat proper previous offer primary school confessional religion lesson accepted series sus logged ethic lesson confessional work,3593,0.5400000214576721,False
b'gAAAAABkk1Q259WLlnc-7cCI2lEtffd86UACKc6KTsBuzs5UIHp7EkGrRcq1AJgZF3prakoOvSjnFtHAcGQjlTUGGK66mdPXX_hs_XZDNbve-c5jdFbZogM=',@ProfDrElek @BastiGassl @GaKePe @katholisch_de Leider muss ich Ihnen bei dieser Aussage zustimmen - auch wenn es mir persönlich schwerfällt,leider muss ich ihnen bei dieser aussage zustimmen auch wenn es mir persönlich schwerfällt,unfortunately i have to agree with you on this statement even if i personally find it difficult,b'gAAAAABkk1Q2A_hWgcNnM6daszzTpFiEabfTOsgVL4vMyekdQi_sACL_qX17DPMCsNQZQS_ejm_1yzyL0gFwe0B7-DMuxoWu2bR_3ksA2NLDH4uhR3kVCus=',17,unfortunately agree statement even personally find difficult,unfortunately agree statement even personally find difficult,1651,0.5099999904632568,False
b'gAAAAABkk1Q2ispnFrvxm4Q4-qyixxA0yqatQEmAsMFS95VAFVXAqpK2uLljk3Wb-f_ALj5oA1rFt4h9yiDwpIfYtGFSTuN4ONAf8tZ08Qt6i_8NixMAlpY=',@anna_nachtwey @NiniBela1 Könnte man bei einem Kongress nicht auch den einen oder anderen Vortrag schwänzen?,könnte man bei einem kongress nicht auch den einen oder anderen vortrag schwänzen,at a congress you could not skip the one or the other presentation,b'gAAAAABkk1Q2ApH5im9DkvCfP7kFlAxt6AhgFrw31jAnH6ExFzBH-laHVt7qLz87L4Iygal67JcwodQmjAUpZQkVQQ4hAo185g==',13,congress could skip one presentation,congress could skip one presentation,1169,0.4300000071525574,False
b'gAAAAABkk1Q2O7dHTBmPJjoBIR8OaTP8XVGtyTLqzga8jZaDTcxEOb1ZTM3c3V5ov91IIWTSAIA5oo0fNFdPxkGI7ezQjPWip5hok90KZcykKmtfU3sV6UI=',"Runterladen, entschlüsseln, ausdrucken: #Brandenburg|s Schulen erhalten Abituraufgaben in diesem Jahr erstmals per Mail https://t.co/K5Clb1Ot2Q",runterladen entschlüsseln ausdrucken brandenburgs schulen erhalten abituraufgaben in diesem jahr erstmals per mail,download decrypt print brandenburg's schools receive abitur tasks this year for the first time by mail,b'gAAAAABkk1Q2CEhTvX8SLklyyCZBJQV1hgLrZ29jxZkbLuRnDQUqguej_6eGEV-prbtt6paBdvQvoDQHlQjagqo9JR0-59QxRw==',16,download decrypt print brandenburg's schools receive abitur tasks year first time mail,download decrypt print brandenburg's school receive abitur task year first time mail,3292,0.38999998569488525,False
b'gAAAAABkk1Q2L5rQJVOhtgBRBoql4GNKGebDuXpgCQreinJa-HwqLheE9SaD3RMEoKwL4uq8zeaS08kNC_XMr5LlMz2k7rHtCK3TgR8m2tnAx_GjZbDy5vI=',Fußball-Bundesliga: Bayer Leverkusen schlägt RB Leipzig 2:0 https://t.co/w2XILAwXmD https://t.co/IJkJW0412E,fußballbundesliga bayer leverkusen schlägt rb leipzig,football league bayer leverkusen beats rb leipzig,b'gAAAAABkk1Q2bf_yJnseQHsAKarvjmS63T9_5EyFgZFVde5cs76kKBoU66dXgJ29af1NbVd0W1A9Lh9t8RD1B55WMsHdg9NU7g==',7,football league bayer leverkusen beats rb leipzig,football league bayer leverkusen beat rb leipzig,1696,0.550000011920929,False
b'gAAAAABkk1Q2GS6jfGJzhSLLHxzC9JnL07_k41rA1-uD2sA9pMDW41AZMNUL56x_TWOmUWoxuv-IRQdZXgj3t9fg-Z6nJMaVhQvkMnm0BV_Ltr8dqHlxPmI=',Mietpreis Update für Bochum auf https://t.co/tJLY3JSppP https://t.co/tf8u3QeqzJ #mietpreise #miete #bochum,mietpreis update für bochum auf mietpreise miete bochum,rental price update for bochum on rental prices rent bochum,b'gAAAAABkk1Q24G_yHvn7X8kJhrXBKpUbAUK80ApFX4LNjlgu1M2NybBaACapPa-KUCO5vQqg3RPwxoJZkQKcYQaS_7-I0e5ogw==',10,rental price update bochum rental prices rent bochum,rental price update bochum rental price rent bochum,29,0.5099999904632568,False
b'gAAAAABkk1Q2NKgkD7dBpzn4jvIDy2elFQ7-PXQj3QRLeyWjxHMCvRqHtPPqZX7oBDhqAuKTqjBm0POG2a0lqbO0UPREuEY-A_aDBkVnc11ET8qmzTJuW1c=',"@KTsilimekis Überhaupt Frühjahr ist schon wieder fast weg, kaum dass es da war 😞",überhaupt frühjahr ist schon wieder fast weg kaum dass es da war,at all early years is almost gone again hardly that it was there,b'gAAAAABkk1Q2-FbdJo-0IzzF5zmxKjMcIB47YU_jvJEOnF4lOdaAKfPMVxcAepwkxTPyJuvzKSceHazjnviHj9_ce_S-6IovjzMNv9Ar8LR19TPb0ahp5f8=',13,early years almost gone hardly,early year almost gone hardly,11,0.6100000143051147,False
b'gAAAAABkk1Q2OLxxxR5yXszuLd66YpMiYA7jYGSBFbxtvbLvY1pJmGBR_OeANElOiC-EPTYl3LixgnHuv_HZFZZ3ELHdVGO4zLjFsejMfUBatEBGThgkdl0=',Da hätt‘s den 50:50 jetzt nicht zwingend gebraucht… #WWM,da hätt‘s den jetzt nicht zwingend gebraucht… wwm,there would have been no need for it now... wwm,b'gAAAAABkk1Q2mW0SwE1PR3ZHxtzFyCIA51xRj7NuIkK5z_rqQbzUFPsHO1mv4eV5onjQE_eVV5tCox7qHySMWVWEy4PHCwb47Q==',10,would need now... wwm,would need now... wwm,3717,0.4399999976158142,False
b'gAAAAABkk1Q2drKIyyyC9JkeTHpbQeudaW8nPMl8v-G6OHMKxJMXeltE9ELW8YzDKMOpydTrU7XUOoAPr_EP71apvoiJXgdon9YHE8yP8eXe3LPeagmsOlU=',@cyberpunk1410 @Gert_Woellmann Demzufolge müssen Sie für die Kohleverstromung sein.,demzufolge müssen sie für die kohleverstromung sein,"therefore, they must be suitable for coal generation",b'gAAAAABkk1Q2ibYIzH1nX_U3Q2m2vN_pYaqB1KHnMXwZAM0JuVuJvITGcLZqJ2-locWazYk9Fwo6hudCTiKLGKCyqR05XXwv_Q==',8,"therefore, must suitable coal generation","therefore, must suitable coal generation",1096,0.5,False
b'gAAAAABkk1Q2F3YQicZEDpwj3sUxadrPq-LWKX0LGR1Sh3Ifll8yuxIUIeHFWwRo8hFCpL2S2UEecdDaflepXWe95Z3c1rK5S-XNU2hnc0CpqJrFaO9w0Gc=',@FlorianGathmann Noch n Fun Fact: Unter den von der Berliner CDU nominierten Senatorinnen und Senatoren sind drei NRW-Landeskinder.,noch n fun fact unter den von der berliner cdu nominierten senatorinnen und senatoren sind drei nrwlandeskinder,nor n fun fact among the senators nominated by the berlin cdu are three nrwland children,b'gAAAAABkk1Q2-sD6HsEzMPHKOjdPn0eoQcxN6w8qze923bcS4hbIJIRCoaMoYEYR8wG_PrYPQR3hxKiQA5QVTyaPRu4Nx9aGWg==',16,n fun fact among senators nominated berlin cdu three nrwland children,n fun fact among senator nominated berlin cdu three nrwland child,2698,0.4399999976158142,False
