id,text,clean_text,eng
b'gAAAAABkk1Q2i2yAV8UWkRZbA9BKYJfT0rIVsEf0rNb4wW-oq_2VO74G5qVBUA_UltVhwDozIEiRV2HbvuB7-iMtI4X46BfpEaGfZ34AUC-kgpgDR8ngerE=',"Natürlich ""Der Westen eskaliert"" ?\n\n„Entscheidend ist es, die Eskalation des Krieges zu stoppen“, heißt es laut einer Mitteilung in dem Aufruf namens „Friedensinitiative aus der Mitte der Gesellschaft“ von 250 Gewerkschaftern, Politikern, Wissenschaftlern und Künstlern /2",natürlich der westen eskaliert „entscheidend ist es die eskalation des krieges zu stoppen“ heißt es laut einer mitteilung in dem aufruf namens „friedensinitiative aus der mitte der gesellschaft“ von gewerkschaftern politikern wissenschaftlern und künstlern,"of course the western escalated ""It is decisive to stop the escalation of the war"" according to a statement in the call ""peace initiative from the middle of the society"" by trade union politicians scientists and artists"
b'gAAAAABkk1Q2moFs-qdQ05rDvnfvLBCnnASGtQ2j3vaMMmTarI8W4Ls8GW3k_9-0jQLPBDP_lF0_rQ5EKLdAcUuMtEdL-_FzthXQtiavALuWl2bkHhIMnkk=',@FPL_USE @PrimeLeague Aber sowas von!!!,aber sowas von,But so something of
b'gAAAAABkk1Q26PuSwu0F6qWe7SZE8iXr8TjXSp_hD5Wy1UcENh_kBllo38bgNcVSnoTs_cn9jfiX9lud7D_YiKF_gnBDR46gGo4iDVQqzc34kfAOU8Ji6SM=',"Zur persönl Erinnerung, was #Samidoun ist ➡️ Verbindungen zu Terrorgruppen, Verbindung zu BDS,\nEinbettung in PFLP &amp; Alliance for Global Justice, beachtenswert, Akteure, die in D, EUweit und in USA agieren und eindeutig auch ""westlich"" sozialisiert sind...\nhttps://t.co/1MlAl2AKzv",zur persönl erinnerung was samidoun ist verbindungen zu terrorgruppen verbindung zu bdseinbettung in pflp amp alliance for global justice beachtenswert akteure die in d euweit und in usa agieren und eindeutig auch westlich sozialisiert sind,to personal memory what samidoun is connections to terrorist groups connection to bd embedding in pflp amp alliance for global justice Noteworthy actors who are active in the EU and in usa and are clearly also socialized west
b'gAAAAABkk1Q2yxC_j8ScGN2JqcWYPoVSSU5Kt0eh5MzFdU7-yPZx0i5X2_YpUJZYw7Ii2JA0yiRb4lCgecMkmanEzIvcolFxjqI8IUaukRyE33p8O1nUd5w=',"Achso? Dann muss also dringend diesen ""2 Euro-in-den-Pappbecher-Reflex"" loswerden. https://t.co/QOoMn8WKia",achso dann muss also dringend diesen euroindenpappbecherreflex loswerden,achso then urgently has to get rid of this euroindenpappbeaker reflex
b'gAAAAABkk1Q2IWMwup3a39o967-LyC2cseZkwOE0IqVPG9rt4S5W7P9fghFNiSYxhn7dHt8O-btK2JBcYRtkJ8AjERivbIHx_n4pPcao2lIb-8HdvzRCss8=',"@Techtastisch Kopfrechnen ist nichts für mich... ich übe regelmäßig schriftliches rechnen, wenigstens Addition und Multiplikation.. division versuche ich zumeist durch Primfaktorzerlegung.",kopfrechnen ist nichts für mich ich übe regelmäßig schriftliches rechnen wenigstens addition und multiplikation division versuche ich zumeist durch primfaktorzerlegung,head computing is nothing for me I practice regular written calculation at least addition and multiplication division I try mostly by primfactor separation
b'gAAAAABkk1Q2fTl2n5zqd3OKTdHMQik6FLrCGxsKimopUeLhuTuZa-BjvHOHr6rpa3w9Y2T0ZUToq1R6ZNc97FhYyRV3MiCRByrsje79C_T-Kne6TN3J5WU=',Russische Truppen erleiden schwere Niederlagen in der Ostukraine – zuständiger Kommandeur #Muradow offenbar abgesetzt. #Russland #Ukraine #UkraineKrieg #Putin #Donbass @MAStrackZi https://t.co/3CgDbGuHt3,russische truppen erleiden schwere niederlagen in der ostukraine – zuständiger kommandeur muradow offenbar abgesetzt russland ukraine ukrainekrieg putin donbass,Russian troops suffer severe defeats in eastern Ukraine – responsible commander Muradov apparently deposed Russian Ukraine Ukrainian war putin donbass
b'gAAAAABkk1Q2cS7_rz7_p376RUrMPZM1GtvCWXkRM5qiigC4RS9wvJixgccRCa51YJBhQdR8NuAj1-Rzp8YOrajmgQ15pdYrCWL2h6x0ZIcrM7925y7cBt0=',User anwesend ie heute schon den machtschrei vollzogen? https://t.co/lDoSgb4uFA,user anwesend ie heute schon den machtschrei vollzogen,user present he already made the cry of power
b'gAAAAABkk1Q27Pb7BQsQNw-budcTQ3hNj9hOii1lkTC3JLUdpLkVtEOJT_hTh7k5tneLsJyGRcqXMRI7tek9-j_uFOdsG-S6B04ce3ZvaFEhOvVzx9qSvKk=',"@LelLAlLL @ArminGrau Warum hackst du jetzt auf den Grünen herum? Die zuständigen Ministerien sind Forschung ubd Gesundheit, evtl Soziales. Die sind in der letzten Legislatur von CDU und SPD und jetzt von der SPD geführt. Der von dir verlinkte Beitrag erwähnt das Pflegestufenproblem auch nicht.",warum hackst du jetzt auf den grünen herum die zuständigen ministerien sind forschung ubd gesundheit evtl soziales die sind in der letzten legislatur von cdu und spd und jetzt von der spd geführt der von dir verlinkte beitrag erwähnt das pflegestufenproblem auch nicht,why do you hack now on the green around the responsible ministries are research ubd health possibly social those are in the last legislature of cdu and spd and now led by the spd the post you linked mentions the care level problem also not
b'gAAAAABkk1Q2Fk6rwOLhowBqkt2DA9EZurE8-9fS1lAT_6N9DQ5n1d8nOMt2KzQUDZRDiKlmtJsR5m5kqe5mCMPa-90CM-HVrwgWGHH3VkwGaMs7Vrybpic=',"Wenn selbst Menschen aus der eigenen Bubble, clevere Menschen, junge Menschen, nicht sofort begreifen, dass das ein KI-generiertes Bild ist, wie soll das unsere Elterngeneration, unserer Großelterngeneration begreifen. Das Zeitalter der Wahrheit ist vorbei. Ein für alle Mal. https://t.co/WmMuACciku",wenn selbst menschen aus der eigenen bubble clevere menschen junge menschen nicht sofort begreifen dass das ein kigeneriertes bild ist wie soll das unsere elterngeneration unserer großelterngeneration begreifen das zeitalter der wahrheit ist vorbei ein für alle mal,if even people from their own bubble clever people do not immediately realize that this is a ginered image how should our parent generation of our great-old generation understand the age of truth is over once and for all
b'gAAAAABkk1Q2uMkUU74sY3lDPPEvuGPtSNm6RpOkcEcCBXoJAPi3aiyb7aWVcegqBnHmdyEex7hRuIjTbTzP6ZmrYaHX9tG1D_A2bjXKV23IwGHylpii9To=',@querdenkenwatch Irgendwie muss ich bei dem Auftritt an die Feste im Pflegeheim denken...,irgendwie muss ich bei dem auftritt an die feste im pflegeheim denken,somehow I have to think about the fixed in the nursing home
b'gAAAAABkk1Q2AQZ4h5t-q6M_Gy6z1SRtqgAyTacgDU3pUomatWBZDGW9QZxE8NHDZ3r-Hpg7xe8YgQYuEcPf13sj95yPQm9rBBTNhiQsVnDNq0tTAFFqojY=',Bis morgen 🥰 #dasperfektedinner,bis morgen dasperfektedinner,Until tomorrow the perfectdinner
b'gAAAAABkk1Q22g3FppQNoO4U6XpoYHenKvCyJsUou5oVKwrwD-93mq3DlkC9EaQhGYZB3LrPutnWbCnAspsaiZwr3OXAP9wIR69Yxi_Lq_lV8Yn90VTctOE=',#155 S+U Pankow hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 15:33 17.4.23,su pankow hat minuten verspätung bvg,su pankow has minute delay bvg
b'gAAAAABkk1Q2reuxcR4hdjvNyA61EZ9JsOORo5yVtE2uWuUvV9RGK2Nv9Lowsptok7mbZr6A8z-G7eK4mcAaPQXLX7zkpyD3gZmYhNIUJoUIVDCl4RjqlSs=',"@HFGezwitscher @kattascha Nein.\nBitte lesen Sie die Paragraphen nach und wenn es nicht hilft, in einem Strafrechtskommentar oder -lehrbuch.",neinbitte lesen sie die paragraphen nach und wenn es nicht hilft in einem strafrechtskommentar oder lehrbuch,noplease read the paragraphs and if it does not help in a penal commentary or textbook
b'gAAAAABkk1Q2GH_EG3eRyIaPBf0LFdbgYbpGDmYRPMI_UqTbgSE7f83tEtr2BsjS_dKj25r5Q7ptw_XtZaHPRpHvsU-uhqT1XFTGRATnQ6G1Rc-z5Sa8Ejs=',@honx @FlorianGallwitz Vielleicht meint er den Lack der da im Geheimen gesoffen wird?,vielleicht meint er den lack der da im geheimen gesoffen wird,Maybe he's talking about the paint that's being drunk in secret.
b'gAAAAABkk1Q24M3AAxC9Su9JZqxL0_YeOL5QmmxdUTCg1lvLf2xYTD_lScRJUtUYraxlYbYVkp6_4LN67nKBmncw68dUQn-NtsY1xTNwfeBB4g9BJOui83s=',Wie schädlich ist Spargelfolie - und wie nützlich? https://t.co/mmpu9OzgTc https://t.co/pouLnEVaTm,wie schädlich ist spargelfolie und wie nützlich,how harmful is asparagus foil and how useful
b'gAAAAABkk1Q2hj72Bu9WyFHqW_nyk8MPOAyy5mtt1PLYhg5FVk8YLHnLJIvA_2QFyYcLnaDol2C0oqC4PRIBbcxyg5zijQlOYfWgCgd4YYfr5ytm4EC024k=',Haben der VAR jetzt echt so lange gebraucht 🤦‍♂️🤦‍♂️ #M05FCB,haben der var jetzt echt so lange gebraucht mfcb,have the var now really taken so long mfcb
b'gAAAAABkk1Q2DL_N02YTNgT_A0StjjlelDiFbJMuatE4YTFa8CZyBA3_WN53HbLsdBbel8FXlz9drBJz0hM121vRaWAtLeP_aY_bOrjFGpDZ67i_TaQVopM=',"@ernst_klaus 1.) Warum sollte Russland seinem Kriegsgegner Unterstützung in Form von Diesel verkaufen wollen? 2. Meinen Sie ernsthaft, westliche Waffenlieferanten würden den Weg der Waffen hinter der Grenze nicht weiter verfolgen (können!)?? 3. Ihre österreichische Quelle ist nicht seriös.",warum sollte russland seinem kriegsgegner unterstützung in form von diesel verkaufen wollen meinen sie ernsthaft westliche waffenlieferanten würden den weg der waffen hinter der grenze nicht weiter verfolgen können ihre österreichische quelle ist nicht seriös,why russia would want to sell its anti-war support in the form of diesel mean you seriously Western weapons suppliers would not be able to track the way of the weapons behind the border your Austrian source is not serious
b'gAAAAABkk1Q2BrxvAT9yI4MYvcWr4O6raZ-AJHooNty7Vtq25UQcUj8_-O0WilFgzlny6uREygcgCQm65xDafAPkx2MMTJMjaxMFTdgtgiCDyOqkDyf9mjc=',"Nachdem Gert Scobel in seinem Youtube-Kanal darüber referierte, hab ich mir gleich das Buch besorgt und bin begeistert. \nJohann v. Düffel  - Das Wenige und das Wesentliche \nhttps://t.co/G137pNHR7O",nachdem gert scobel in seinem youtubekanal darüber referierte hab ich mir gleich das buch besorgt und bin begeistert johann v düffel das wenige und das wesentliche,after getting scobel in his youtube channel about it I immediately got the book and I am thrilled johann v duffel the few and the essential
b'gAAAAABkk1Q2AdTH8K3oNCDyMqWjWJFmVpFa3gTePJNO9K7AKE__qcE0zzfNd1EspPxMkUGE_auTZkyf-ToCdN-EthOcTbvu3KmJ96cZpAPebqjNNAmVs3M=',@klimaneustart 18% ist die Mehrheit? Ihr solltet lieber zu Schule gehen,ist die mehrheit ihr solltet lieber zu schule gehen,is the majority you should rather go to school
b'gAAAAABkk1Q2bCiRQavw4-HNJopLc0LAXnw3rNkLAIlS2FMsYJUINZPeI5UTRokUTMNCvgkKaQkMVPwf-eHOwnYb2LSsQ9iBjRwpiwbCEOCfGVvBPaiFvyY=',@gingchallen Bauarbeiten?,bauarbeiten,construction work
b'gAAAAABkk1Q2gsR4-IGQAFcZdmQuPexUnu6pOiC_RhP_cIBLaaHCWstu8E-Gd_yk1DUYqo4PMQ5a16Fz8gbJs5QKjCrD6FvoeJgq1eysZA16LGwgbOdVlZ8=',Dankeschön! Ich werde auf jeden Fall mein Allerbestes geben gemeinsam mit meinem wundervollen Team💚☺️ https://t.co/PeRwpAvM7j,dankeschön ich werde auf jeden fall mein allerbestes geben gemeinsam mit meinem wundervollen team,thank you I will definitely give my very best together with my wonderful team
b'gAAAAABkk1Q2MUPdC63XbVoe1-9IVXHhageSOpD8poIyU99GG4DEnUZQY1165LCESuTbuudHv801Q7HBd66Cy5cXLIAIrutVkA56AxGNWpIXqtTGvRVQATk=',"@Idgie63260712 Transmänner müssen dann auf die Frauenstation, frag für einen Freund",transmänner müssen dann auf die frauenstation frag für einen freund,transmen then have to ask on the women's station for a friend
b'gAAAAABkk1Q2CAXthKVRy1qS4EsKZAopTRHGOzcdR6uezyeflax54xvsz7MTy0IaKZbjd3kOHXP16_rqw9G3hjtapkeqhsEXORePnGlFoeK_DkWunAT3zeE=',"@Melanie98500496 Einen schönen guten Morgen, Melli",einen schönen guten morgen melli,a nice good morning melli
b'gAAAAABkk1Q2tven4AIidQ9IJSf74qN13j5a6_Y9iHw7eRM4bPYBg-kdUVGNc_ro0Ue4FWxrHU1XNIqHyN5ErBmaHplO0vDheeUIVEP6q_cpSJbIO_67X1A=',"@CYBRTRK420 @tesla_europe Ich habe auch nichts erhalten, mal sehen ob’s jemals ankommt 😅",ich habe auch nichts erhalten mal sehen ob’s jemals ankommt,I have also received nothing let's see if it ever arrives
b'gAAAAABkk1Q2ALLqAiu9tKVGy8l5YTebcCl64Sc2hOAGS8tCI2HRllK-bT61Ea81f3s9qFmfCirJE5jdNLRrARIlju0k-eF2oByVno8xTSpl44l5NLJktGQ=',"@Pami_1970 @dassesseinmuss @regina_kittler @gelbwurstadler @viethentus @cduberlin @spdberlin Nur weil Sie das hier immer wieder wiederholen, wird es nicht richtiger. Bisherige Angebote in Grundschulen zum konfessionellen Religionsunterricht werden NICHT angenommen. Reihenweise werden SuS dort abgemeldet. Es gibt Ethikunterricht, der Konfessionsübergreifend arbeitet.",nur weil sie das hier immer wieder wiederholen wird es nicht richtiger bisherige angebote in grundschulen zum konfessionellen religionsunterricht werden nicht angenommen reihenweise werden sus dort abgemeldet es gibt ethikunterricht der konfessionsübergreifend arbeitet,just because you repeat this again and again there will not be proper previous offers in primary schools for confessional religion lessons will not be accepted in series sus there will be logged out there there there is ethics lessons of the confessional work
b'gAAAAABkk1Q259WLlnc-7cCI2lEtffd86UACKc6KTsBuzs5UIHp7EkGrRcq1AJgZF3prakoOvSjnFtHAcGQjlTUGGK66mdPXX_hs_XZDNbve-c5jdFbZogM=',@ProfDrElek @BastiGassl @GaKePe @katholisch_de Leider muss ich Ihnen bei dieser Aussage zustimmen - auch wenn es mir persönlich schwerfällt,leider muss ich ihnen bei dieser aussage zustimmen auch wenn es mir persönlich schwerfällt,Unfortunately I have to agree with you on this statement even if I personally find it difficult
b'gAAAAABkk1Q2ispnFrvxm4Q4-qyixxA0yqatQEmAsMFS95VAFVXAqpK2uLljk3Wb-f_ALj5oA1rFt4h9yiDwpIfYtGFSTuN4ONAf8tZ08Qt6i_8NixMAlpY=',@anna_nachtwey @NiniBela1 Könnte man bei einem Kongress nicht auch den einen oder anderen Vortrag schwänzen?,könnte man bei einem kongress nicht auch den einen oder anderen vortrag schwänzen,at a congress you could not skip the one or the other presentation
b'gAAAAABkk1Q2O7dHTBmPJjoBIR8OaTP8XVGtyTLqzga8jZaDTcxEOb1ZTM3c3V5ov91IIWTSAIA5oo0fNFdPxkGI7ezQjPWip5hok90KZcykKmtfU3sV6UI=',"Runterladen, entschlüsseln, ausdrucken: #Brandenburg|s Schulen erhalten Abituraufgaben in diesem Jahr erstmals per Mail https://t.co/K5Clb1Ot2Q",runterladen entschlüsseln ausdrucken brandenburgs schulen erhalten abituraufgaben in diesem jahr erstmals per mail,download decrypt print brandenburg's schools receive abitur tasks this year for the first time by mail
b'gAAAAABkk1Q2L5rQJVOhtgBRBoql4GNKGebDuXpgCQreinJa-HwqLheE9SaD3RMEoKwL4uq8zeaS08kNC_XMr5LlMz2k7rHtCK3TgR8m2tnAx_GjZbDy5vI=',Fußball-Bundesliga: Bayer Leverkusen schlägt RB Leipzig 2:0 https://t.co/w2XILAwXmD https://t.co/IJkJW0412E,fußballbundesliga bayer leverkusen schlägt rb leipzig,football league bayer leverkusen beats rb leipzig
b'gAAAAABkk1Q2GS6jfGJzhSLLHxzC9JnL07_k41rA1-uD2sA9pMDW41AZMNUL56x_TWOmUWoxuv-IRQdZXgj3t9fg-Z6nJMaVhQvkMnm0BV_Ltr8dqHlxPmI=',Mietpreis Update für Bochum auf https://t.co/tJLY3JSppP https://t.co/tf8u3QeqzJ #mietpreise #miete #bochum,mietpreis update für bochum auf mietpreise miete bochum,rental price update for bochum on rental prices rent bochum
b'gAAAAABkk1Q2NKgkD7dBpzn4jvIDy2elFQ7-PXQj3QRLeyWjxHMCvRqHtPPqZX7oBDhqAuKTqjBm0POG2a0lqbO0UPREuEY-A_aDBkVnc11ET8qmzTJuW1c=',"@KTsilimekis Überhaupt Frühjahr ist schon wieder fast weg, kaum dass es da war 😞",überhaupt frühjahr ist schon wieder fast weg kaum dass es da war,at all early years is almost gone again hardly that it was there
b'gAAAAABkk1Q2OLxxxR5yXszuLd66YpMiYA7jYGSBFbxtvbLvY1pJmGBR_OeANElOiC-EPTYl3LixgnHuv_HZFZZ3ELHdVGO4zLjFsejMfUBatEBGThgkdl0=',Da hätt‘s den 50:50 jetzt nicht zwingend gebraucht… #WWM,da hätt‘s den jetzt nicht zwingend gebraucht… wwm,there would have been no need for it now... wwm
b'gAAAAABkk1Q2drKIyyyC9JkeTHpbQeudaW8nPMl8v-G6OHMKxJMXeltE9ELW8YzDKMOpydTrU7XUOoAPr_EP71apvoiJXgdon9YHE8yP8eXe3LPeagmsOlU=',@cyberpunk1410 @Gert_Woellmann Demzufolge müssen Sie für die Kohleverstromung sein.,demzufolge müssen sie für die kohleverstromung sein,"Therefore, they must be suitable for coal generation"
b'gAAAAABkk1Q2F3YQicZEDpwj3sUxadrPq-LWKX0LGR1Sh3Ifll8yuxIUIeHFWwRo8hFCpL2S2UEecdDaflepXWe95Z3c1rK5S-XNU2hnc0CpqJrFaO9w0Gc=',@FlorianGathmann Noch n Fun Fact: Unter den von der Berliner CDU nominierten Senatorinnen und Senatoren sind drei NRW-Landeskinder.,noch n fun fact unter den von der berliner cdu nominierten senatorinnen und senatoren sind drei nrwlandeskinder,nor n fun fact among the senators nominated by the Berlin cdu are three nrwland children
b'gAAAAABkk1Q2J_2pkXzCQKnBftHcF32dk7epR03KtB__HWOPafj2lhT9jPLPBkEs1SJgC9AZUAYGnOkVoomps86bVCgkic6cj9C7e2RkvWticiSez8dPnG4=',😑 mein Kommentar zum Streik an den Flughäfen: Klima kleben war gestern heute ist Verdi\n😑,mein kommentar zum streik an den flughäfen klima kleben war gestern heute ist verdi,my comment on the strike at airports air gluing was yesterday today is verdi
b'gAAAAABkk1Q2_st7OmsxKb0KKQEMRD34J9gl3ljdbwgp9pG0WlVHwWogH1UGqcpVpiYTiQQSViL5hwJxN6iI5nWSM1vPquTWF0zSvUOT5T4nj3EOm1Zoy7Y=',"@volkskamera Klar, warum er an der Stelle gedreht hat... https://t.co/tkPwnSzXJI",klar warum er an der stelle gedreht hat,clear why he turned at the spot
b'gAAAAABkk1Q2CtNxiXVuRt6aZnlNPXgwBf-ldoPN3KcHeZPiajNgvIL64YUgrRb8cjOdJdyhIHSgHTDotbAfbwH8pLFm65ecClrEWJwm7W_Awf6XvDP2llY=',"O Kummer, unsre Zeit verrinnen spüren,\nund dennoch wird das einzige Glück versäumt,\nes blüht so nah mir hinter diesen Türen,\ndie man zu öffnen feige stets nur träumt! ❤️🌹\nMax Herrmann-Neiße https://t.co/M8VedW36Ck",o kummer unsre zeit verrinnen spürenund dennoch wird das einzige glück versäumtes blüht so nah mir hinter diesen türendie man zu öffnen feige stets nur träumt max herrmannneiße,o our time is lost and yet the only happiness is lost blooming so close to me behind these doors that you can open the coward always only dreams max Herrmannneiße
b'gAAAAABkk1Q2YbRYvC7fdl0x616pAtGUEGTUCURG4d3XAT24kk5vOU_U_UVWfo5iDlOIOz__Yvs9PCplYjpyqvuYZPtEO4aAeFEwuU8rznDKBtx8uJSRAvo=',@smartmax900 @gorgooger @c_lindner Genau das ist es. 🤝,genau das ist es,That's exactly what it is
b'gAAAAABkk1Q2ks5TptZlWfF584paIq0X3e42frB8zZzacqZBfHur5-e1bNRZpBWx9JuuDOjVMfB1zxtgMLfnXRLExMBXJAy-LZk40VWeWxES_CyQsZU9szI=',"@steffiogg Tatsächlich ja, https://t.co/QMAOUZORmg",tatsächlich ja,"Yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes."
b'gAAAAABkk1Q2dh16FtylvjbZaObk7IJnWt9v-TvQ-_3snCEjf647kMBaYTmN2Ho3-MvvYEJm1JDPWarIkgFQmcijxMk7LavY1IGEvnznzoHCxKmhOTJ3R0A=',"Mittlerweile sind es draußen 7°C und es regnet leicht.\n\nVorhin im Radio kam wieder etwas vom 2. wärmsten Jahr in Europa seit Wetteraufzeichnung, welches letztes Jahr angeblich gewesen sein soll (oder ähnliches)\n\nWer glaubt daran?\n\n#JedesJahrdasGleiche",mittlerweile sind es draußen °c und es regnet leichtvorhin im radio kam wieder etwas vom wärmsten jahr in europa seit wetteraufzeichnung welches letztes jahr angeblich gewesen sein soll oder ähnlicheswer glaubt daranjedesjahrdasgleiche,meanwhile it is outside °c and it rains slightly before on the radio came back something of the warmest year in europe since weather recording which was supposed to have been last year or similar who believes in each year the same
b'gAAAAABkk1Q2fG_85hWzBmGG0g4SIYrffYOYC5rNUqGDBxzeOfj9lfLz7hktv_IDSs-k3yWnp09OoPx-RDvMRg8npq32ZjzIokTkGgJWuWBFrE6qcGQoVBg=',"@AKundendienst Wurden bestimmt alle ""zwangsgeimpft"" 🤡.",wurden bestimmt alle zwangsgeimpft,were definitely all forcibly vaccinated
b'gAAAAABkk1Q23_TBdQmr1L-r24oYnB2gqv4Fh0ogk47Fz7L-iN2A-n1W92ReX6qLInxZpcPcXvgiRf34EBzsf4_51sKx0KWfQrzBbqivcBds40brPNCLNn0=',Erdogan: Nervenkrieg um den Gesundheitszustand des Türkei-Präsidenten https://t.co/fpnHn0ODRx,erdogan nervenkrieg um den gesundheitszustand des türkeipräsidenten,erdogan nerve war for the health condition of the Turkish president
b'gAAAAABkk1Q2NpvTLrV8tRHWGOQXwHxyJXohEaUt3RU3_7aFo7-wk3p2L3dyw1YZngbbP5orGrF-jA6kUDJBuwzlYQbppZZfNgJIAj6bvJp39TjmhF_ukOs=',@Kaiser_SPD @CanselK @BMWSB_Bund @klara_geywitz Glückwunsch Elisabeth zum neuchen Amt und gute Zusammenarbeit,glückwunsch elisabeth zum neuchen amt und gute zusammenarbeit,happy elisabeth to the new office and good cooperation
b'gAAAAABkk1Q3Z3940Wlv6J7_ZBJCJfuz2l-sNpfgaya4JSD7sG2wdJQWrrnFNLyzN4MA-mW5FuNz7chwHAbqLevKjAYUiElXvoynDnYnnVBf5ODzIKG94Tg=',@jasonbsc1892 Was sagst zu den nächsten 5 Spielen ?,was sagst zu den nächsten spielen,what to say to the next play
b'gAAAAABkk1Q3xy9JOH7vfrc8nX0snREhcw5vtsc_ySfBcP13bmFdkOqkldjIGFJ0L6e9preLXFMriHhkk7D1QboNlaPzRjTsfs02J5f5kYby2E828hS2ay0=',@fabzorator @jannibal_ Warum muss man Laborfleisch verbieten? Iss es doch einfach nicht!,warum muss man laborfleisch verbieten iss es doch einfach nicht,why you have to ban laboratory meat just don't eat it
